,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
10367,Serbia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,41,
10368,Serbia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,45,
10369,Serbia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,18,
10370,Serbia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,19,
10371,Serbia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,7,
10372,Serbia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),7,
10373,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),6,‡
10374,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,7,‡
10375,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,21,
10376,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",11,
10377,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,9,
10378,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,23,
10379,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,50,
10380,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,23,
10381,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,38,
10382,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,27,
10383,Czechia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),11,‡
10384,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,5,
10385,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,13,
10386,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",18,
10387,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,23,
10388,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,26,
10389,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,40,
10390,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,24,
10391,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,38,
10392,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,18,
10393,Germany,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),10,
10394,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,8,‡
10395,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,10,
10396,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",17,
10397,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,17,
10398,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,18,
10399,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,51,
10400,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,33,
10401,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,36,
10402,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,14,
10403,Denmark,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),8,‡
10404,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,12,‡
10405,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,37,
10406,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",23,
10407,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,23,
10408,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,22,
10409,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,45,
10410,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,26,
10411,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,54,
10412,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,17,‡
10413,Estonia,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),3,‡
10414,Greece,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,8,
10415,Greece,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,21,
10416,Greece,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",16,
10417,Greece,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,11,
10418,Greece,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,30,
10419,Germany,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,20,
10420,Germany,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,33,
10421,Germany,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,20,
10422,Germany,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),11,
10423,Denmark,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,0,‡
10424,Denmark,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,15,‡
10425,Denmark,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",14,‡
10426,Denmark,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,11,‡
10427,Denmark,Bisexual men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,7,‡
10428,Spain,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,21,
10429,Spain,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,36,
10430,Spain,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,23,
